station,n_chargers,activation_mode,faults,replication,mean_utilization,mean_utilization_static,mean_wait,p_wait_gt_15min,active_charger_hours,scheduled_charger_hours,n_sessions,fault_fraction,throughput_per_hour,drain_cap_hit
Xiuzhou_Expressway Service District A,26,full,ON,49,0.03614024362205615,0.03614024362205611,0.0,0.0,18719.999999999978,18720.0,645,0.15348837209302327,0.8958333333333334,False
Xiuzhou_Expressway Service District A,28,full,ON,0,0.035254923878868645,0.035254923878868666,0.0,0.0,20160.00000000001,20160.0,624,0.16025641025641027,0.8666666666666667,False
Xiuzhou_Expressway Service District A,28,full,ON,1,0.035955498166541346,0.035955498166541394,0.0,0.0,20160.000000000025,20160.0,638,0.1677115987460815,0.8861111111111111,False
Xiuzhou_Expressway Service District A,28,full,ON,2,0.03420544643922327,0.034205446439223304,0.0,0.0,20160.00000000002,20160.0,594,0.18518518518518517,0.825,False
Xiuzhou_Expressway Service District A,28,full,ON,3,0.036178532903427145,0.03617853290342711,0.0,0.0,20159.99999999998,20160.0,634,0.15772870662460567,0.8805555555555555,False
Xiuzhou_Expressway Service District A,28,full,ON,4,0.03779379509654829,0.03779379509654829,0.0,0.0,20160.0,20160.0,630,0.20476190476190476,0.8736111111111111,False
Xiuzhou_Expressway Service District A,28,full,ON,5,0.03340361159872774,0.033403611598727755,0.0,0.0,20160.000000000007,20160.0,615,0.16097560975609757,0.8541666666666666,False
Xiuzhou_Expressway Service District A,28,full,ON,6,0.036373336777153084,0.03637333677715306,0.0,0.0,20159.99999999999,20160.0,589,0.17147707979626486,0.8166666666666667,False
Xiuzhou_Expressway Service District A,28,full,ON,7,0.03737813407751363,0.037378134077513676,0.0,0.0,20160.000000000025,20160.0,665,0.17142857142857143,0.9236111111111112,False
Xiuzhou_Expressway Service District A,28,full,ON,8,0.0350849651741478,0.03508496517414783,0.0,0.0,20160.000000000015,20160.0,599,0.2003338898163606,0.8319444444444445,False
Xiuzhou_Expressway Service District A,28,full,ON,9,0.030546835597318016,0.030546835597317964,0.0,0.0,20159.999999999964,20160.0,614,0.1742671009771987,0.8513888888888889,False
Xiuzhou_Expressway Service District A,28,full,ON,10,0.034133908948132445,0.034133908948132445,0.0,0.0,20160.0,20160.0,594,0.14814814814814814,0.825,False
Xiuzhou_Expressway Service District A,28,full,ON,11,0.0417553059270211,0.04175530592702115,0.0,0.0,20160.000000000022,20160.0,655,0.1801526717557252,0.9097222222222222,False
Xiuzhou_Expressway Service District A,28,full,ON,12,0.03641178327642782,0.0364117832764278,0.0,0.0,20159.99999999999,20160.0,611,0.19639934533551553,0.8486111111111111,False
Xiuzhou_Expressway Service District A,28,full,ON,13,0.0374381365850215,0.037438136585021514,0.0,0.0,20160.000000000007,20160.0,632,0.1550632911392405,0.8777777777777778,False
Xiuzhou_Expressway Service District A,28,full,ON,14,0.03746786631525559,0.037467866315255616,0.0,0.0,20160.000000000015,20160.0,636,0.16981132075471697,0.8819444444444444,False
Xiuzhou_Expressway Service District A,28,full,ON,15,0.036415101860264726,0.03641510186026471,0.0,0.0,20159.999999999993,20160.0,596,0.17114093959731544,0.8277777777777777,False
Xiuzhou_Expressway Service District A,28,full,ON,16,0.03223226229236339,0.03223226229236339,0.0,0.0,20160.0,20160.0,590,0.15423728813559323,0.8194444444444444,False
Xiuzhou_Expressway Service District A,28,full,ON,17,0.0350287782083317,0.03502877820833166,0.0,0.0,20159.999999999978,20160.0,653,0.17611026033690658,0.9069444444444444,False
Xiuzhou_Expressway Service District A,28,full,ON,18,0.035638129217564075,0.03563812921756412,0.0,0.0,20160.000000000022,20160.0,596,0.18120805369127516,0.8277777777777777,False
Xiuzhou_Expressway Service District A,28,full,ON,19,0.03516641718907906,0.035166417189079036,0.0,0.0,20159.99999999998,20160.0,615,0.17398373983739837,0.8541666666666666,False
Xiuzhou_Expressway Service District A,28,full,ON,20,0.031287374482509636,0.03128737448250964,0.0,0.0,20160.000000000004,20160.0,625,0.1584,0.8680555555555556,False
Xiuzhou_Expressway Service District A,28,full,ON,21,0.03817640452397865,0.038176404523978635,0.0,0.0,20159.999999999993,20160.0,583,0.16981132075471697,0.8097222222222222,False
Xiuzhou_Expressway Service District A,28,full,ON,22,0.03858432600697589,0.03858432600697592,0.0,0.0,20160.00000000002,20160.0,667,0.1469265367316342,0.9263888888888889,False
Xiuzhou_Expressway Service District A,28,full,ON,23,0.03500131821008719,0.03500131821008725,0.0,0.0,20160.000000000036,20160.0,620,0.1774193548387097,0.8611111111111112,False
Xiuzhou_Expressway Service District A,28,full,ON,24,0.03357492773850445,0.03357492773850448,0.0,0.0,20160.000000000015,20160.0,590,0.13898305084745763,0.8180555555555555,False
Xiuzhou_Expressway Service District A,28,full,ON,25,0.033933537611242355,0.03393353761124233,0.0,0.0,20159.999999999985,20160.0,628,0.12898089171974522,0.8722222222222222,False
Xiuzhou_Expressway Service District A,28,full,ON,26,0.040041452284807356,0.040041452284807356,0.0,0.0,20160.0,20160.0,627,0.18819776714513556,0.8708333333333333,False
Xiuzhou_Expressway Service District A,28,full,ON,27,0.036433874432913176,0.03643387443291308,0.0,0.0,20159.99999999995,20160.0,641,0.1794071762870515,0.8888888888888888,False
Xiuzhou_Expressway Service District A,28,full,ON,28,0.03549269627247022,0.03549269627247023,0.0,0.0,20160.000000000007,20160.0,636,0.17452830188679244,0.8833333333333333,False
Xiuzhou_Expressway Service District A,28,full,ON,29,0.03511637083361827,0.03511637083361835,0.0,0.0,20160.000000000044,20160.0,621,0.1723027375201288,0.8625,False
Xiuzhou_Expressway Service District A,28,full,ON,30,0.030274668667355138,0.030274668667355155,0.0,0.0,20160.00000000001,20160.0,610,0.13114754098360656,0.8472222222222222,False
Xiuzhou_Expressway Service District A,28,full,ON,31,0.03522192547788923,0.03522192547788919,0.0,0.0,20159.999999999978,20160.0,613,0.15171288743882544,0.85,False
Xiuzhou_Expressway Service District A,28,full,ON,32,0.035308943823015956,0.03530894382301604,0.0,0.0,20160.000000000047,20160.0,619,0.1567043618739903,0.8597222222222223,False
Xiuzhou_Expressway Service District A,28,full,ON,33,0.03507980921380017,0.035079809213800106,0.0,0.0,20159.999999999964,20160.0,627,0.18022328548644337,0.8694444444444445,False
Xiuzhou_Expressway Service District A,28,full,ON,34,0.03582866383691756,0.035828663836917594,0.0,0.0,20160.00000000002,20160.0,611,0.176759410801964,0.8472222222222222,False
Xiuzhou_Expressway Service District A,28,full,ON,35,0.034637455302826914,0.03463745530282694,0.0,0.0,20160.000000000015,20160.0,604,0.18543046357615894,0.8388888888888889,False
Xiuzhou_Expressway Service District A,28,full,ON,36,0.0349867216954191,0.03498672169541913,0.0,0.0,20160.000000000015,20160.0,595,0.14285714285714285,0.8263888888888888,False
Xiuzhou_Expressway Service District A,28,full,ON,37,0.03390607292864773,0.03390607292864775,0.0,0.0,20160.000000000015,20160.0,590,0.18135593220338983,0.8180555555555555,False
Xiuzhou_Expressway Service District A,28,full,ON,38,0.034599654764779976,0.03459965476477995,0.0,0.0,20159.999999999985,20160.0,606,0.19636963696369636,0.8416666666666667,False
Xiuzhou_Expressway Service District A,28,full,ON,39,0.03554054462330953,0.03554054462330951,0.0,0.0,20159.99999999999,20160.0,620,0.1435483870967742,0.8597222222222223,False
Xiuzhou_Expressway Service District A,28,full,ON,40,0.032433967440797594,0.032433967440797636,0.0,0.0,20160.000000000022,20160.0,599,0.16026711185308848,0.8319444444444445,False
Xiuzhou_Expressway Service District A,28,full,ON,41,0.03555580351906392,0.03555580351906389,0.0,0.0,20159.999999999985,20160.0,600,0.17333333333333334,0.8333333333333334,False
Xiuzhou_Expressway Service District A,28,full,ON,42,0.03476081601849902,0.03476081601849901,0.0,0.0,20159.999999999993,20160.0,642,0.16978193146417445,0.8916666666666667,False
Xiuzhou_Expressway Service District A,28,full,ON,43,0.03358863638498014,0.03358863638498021,0.0,0.0,20160.000000000044,20160.0,606,0.19636963696369636,0.8416666666666667,False
Xiuzhou_Expressway Service District A,28,full,ON,44,0.034396919576267324,0.03439691957626733,0.0,0.0,20160.000000000004,20160.0,619,0.1777059773828756,0.8597222222222223,False
Xiuzhou_Expressway Service District A,28,full,ON,45,0.03076735435822827,0.030767354358228312,0.0,0.0,20160.000000000025,20160.0,563,0.1669626998223801,0.7819444444444444,False
Xiuzhou_Expressway Service District A,28,full,ON,46,0.03305593966171765,0.033055939661717645,0.0,0.0,20159.999999999996,20160.0,615,0.17560975609756097,0.8541666666666666,False
Xiuzhou_Expressway Service District A,28,full,ON,47,0.03703936404526774,0.037039364045267746,0.0,0.0,20160.000000000004,20160.0,618,0.1796116504854369,0.8583333333333333,False
Xiuzhou_Expressway Service District A,28,full,ON,48,0.03926781776159075,0.0392678177615908,0.0,0.0,20160.000000000025,20160.0,606,0.16006600660066006,0.8402777777777778,False
Xiuzhou_Expressway Service District A,28,full,ON,49,0.03355879764905203,0.0335587976490521,0.0,0.0,20160.000000000044,20160.0,645,0.15348837209302327,0.8958333333333334,False
Xiuzhou_Expressway Service District A,30,full,ON,0,0.03290459562027739,0.03290459562027742,0.0,0.0,21600.000000000022,21600.0,624,0.16025641025641027,0.8666666666666667,False
Xiuzhou_Expressway Service District A,30,full,ON,1,0.033558464955438634,0.033558464955438634,0.0,0.0,21600.0,21600.0,638,0.1677115987460815,0.8861111111111111,False
Xiuzhou_Expressway Service District A,30,full,ON,2,0.03192508334327507,0.03192508334327508,0.0,0.0,21600.00000000001,21600.0,594,0.18518518518518517,0.825,False
Xiuzhou_Expressway Service District A,30,full,ON,3,0.033766630709865304,0.033766630709865304,0.0,0.0,21600.0,21600.0,634,0.15772870662460567,0.8805555555555555,False
Xiuzhou_Expressway Service District A,30,full,ON,4,0.035274208756778384,0.0352742087567784,0.0,0.0,21600.000000000007,21600.0,630,0.20476190476190476,0.8736111111111111,False
Xiuzhou_Expressway Service District A,30,full,ON,5,0.03117670415881258,0.03117670415881257,0.0,0.0,21599.999999999993,21600.0,615,0.16097560975609757,0.8541666666666666,False
Xiuzhou_Expressway Service District A,30,full,ON,6,0.03394844765867612,0.03394844765867619,0.0,0.0,21600.000000000047,21600.0,589,0.17147707979626486,0.8166666666666667,False
Xiuzhou_Expressway Service District A,30,full,ON,7,0.034886258472346096,0.034886258472346096,0.0,0.0,21600.000000000004,21600.0,665,0.17142857142857143,0.9236111111111112,False
Xiuzhou_Expressway Service District A,30,full,ON,8,0.03274596749587129,0.03274596749587131,0.0,0.0,21600.000000000015,21600.0,599,0.2003338898163606,0.8319444444444445,False
Xiuzhou_Expressway Service District A,30,full,ON,9,0.028510379890830075,0.0285103798908301,0.0,0.0,21600.00000000002,21600.0,614,0.1742671009771987,0.8513888888888889,False
Xiuzhou_Expressway Service District A,30,full,ON,10,0.03185831501825694,0.03185831501825695,0.0,0.0,21600.000000000004,21600.0,594,0.14814814814814814,0.825,False
Xiuzhou_Expressway Service District A,30,full,ON,11,0.038971618865219756,0.038971618865219736,0.0,0.0,21599.99999999999,21600.0,655,0.1801526717557252,0.9097222222222222,False
Xiuzhou_Expressway Service District A,30,full,ON,12,0.033984331057999334,0.03398433105799928,0.0,0.0,21599.999999999964,21600.0,611,0.19639934533551553,0.8486111111111111,False
Xiuzhou_Expressway Service District A,30,full,ON,13,0.03494226081268672,0.03494226081268675,0.0,0.0,21600.000000000015,21600.0,632,0.1550632911392405,0.8777777777777778,False
Xiuzhou_Expressway Service District A,30,full,ON,14,0.03497000856090529,0.03497000856090524,0.0,0.0,21599.999999999967,21600.0,636,0.16981132075471697,0.8819444444444444,False
Xiuzhou_Expressway Service District A,30,full,ON,15,0.033987428402913696,0.03398742840291373,0.0,0.0,21600.000000000022,21600.0,596,0.17114093959731544,0.8277777777777777,False
Xiuzhou_Expressway Service District A,30,full,ON,16,0.030083444806205804,0.030083444806205825,0.0,0.0,21600.000000000015,21600.0,590,0.15423728813559323,0.8194444444444444,False
Xiuzhou_Expressway Service District A,30,full,ON,17,0.03269352632777618,0.032693526327776216,0.0,0.0,21600.000000000022,21600.0,653,0.17611026033690658,0.9069444444444444,False
Xiuzhou_Expressway Service District A,30,full,ON,18,0.03326225393639314,0.03326225393639317,0.0,0.0,21600.00000000002,21600.0,596,0.18120805369127516,0.8277777777777777,False
Xiuzhou_Expressway Service District A,30,full,ON,19,0.032821989376473765,0.032821989376473765,0.0,0.0,21600.0,21600.0,615,0.17398373983739837,0.8541666666666666,False
Xiuzhou_Expressway Service District A,30,full,ON,20,0.02920154951700903,0.029201549517009,0.0,0.0,21599.999999999978,21600.0,625,0.1584,0.8680555555555556,False
Xiuzhou_Expressway Service District A,30,full,ON,21,0.03563131088904681,0.035631310889046724,0.0,0.0,21599.999999999953,21600.0,583,0.16981132075471697,0.8097222222222222,False
Xiuzhou_Expressway Service District A,30,full,ON,22,0.036012037606510894,0.03601203760651086,0.0,0.0,21599.99999999998,21600.0,667,0.1469265367316342,0.9263888888888889,False
Xiuzhou_Expressway Service District A,30,full,ON,23,0.03266789699608147,0.032667896996081434,0.0,0.0,21599.999999999978,21600.0,620,0.1774193548387097,0.8611111111111112,False
Xiuzhou_Expressway Service District A,30,full,ON,24,0.0313365992226042,0.03133659922260418,0.0,0.0,21599.999999999985,21600.0,590,0.13898305084745763,0.8180555555555555,False
Xiuzhou_Expressway Service District A,30,full,ON,25,0.031671301770492814,0.03167130177049284,0.0,0.0,21600.00000000002,21600.0,628,0.12898089171974522,0.8722222222222222,False
Xiuzhou_Expressway Service District A,30,full,ON,26,0.03737202213248691,0.037372022132486866,0.0,0.0,21599.999999999978,21600.0,627,0.18819776714513556,0.8708333333333333,False
Xiuzhou_Expressway Service District A,30,full,ON,27,0.03400494947071882,0.03400494947071887,0.0,0.0,21600.00000000004,21600.0,641,0.1794071762870515,0.8888888888888888,False
Xiuzhou_Expressway Service District A,30,full,ON,28,0.03312651652097221,0.03312651652097221,0.0,0.0,21600.000000000004,21600.0,636,0.17452830188679244,0.8833333333333333,False
Xiuzhou_Expressway Service District A,30,full,ON,29,0.032775279444710495,0.03277527944471046,0.0,0.0,21599.999999999978,21600.0,621,0.1723027375201288,0.8625,False
Xiuzhou_Expressway Service District A,30,full,ON,30,0.028256357422864826,0.028256357422864812,0.0,0.0,21599.99999999999,21600.0,610,0.13114754098360656,0.8472222222222222,False
Xiuzhou_Expressway Service District A,30,full,ON,31,0.03287379711269653,0.03287379711269658,0.0,0.0,21600.000000000033,21600.0,613,0.15171288743882544,0.85,False
Xiuzhou_Expressway Service District A,30,full,ON,32,0.03295501423481495,0.03295501423481497,0.0,0.0,21600.000000000015,21600.0,619,0.1567043618739903,0.8597222222222223,False
Xiuzhou_Expressway Service District A,30,full,ON,33,0.03274115526621339,0.032741155266213434,0.0,0.0,21600.000000000025,21600.0,627,0.18022328548644337,0.8694444444444445,False
Xiuzhou_Expressway Service District A,30,full,ON,34,0.03344008624778971,0.033440086247789755,0.0,0.0,21600.000000000025,21600.0,611,0.176759410801964,0.8472222222222222,False
Xiuzhou_Expressway Service District A,30,full,ON,35,0.032328291615971824,0.03232829161597182,0.0,0.0,21599.999999999993,21600.0,604,0.18543046357615894,0.8388888888888889,False
Xiuzhou_Expressway Service District A,30,full,ON,36,0.032654273582391154,0.03265427358239119,0.0,0.0,21600.000000000022,21600.0,595,0.14285714285714285,0.8263888888888888,False
Xiuzhou_Expressway Service District A,30,full,ON,37,0.03164566806673786,0.0316456680667379,0.0,0.0,21600.000000000033,21600.0,590,0.18135593220338983,0.8180555555555555,False
Xiuzhou_Expressway Service District A,30,full,ON,38,0.03229301111379463,0.032293011113794616,0.0,0.0,21599.999999999993,21600.0,606,0.19636963696369636,0.8416666666666667,False
Xiuzhou_Expressway Service District A,30,full,ON,39,0.033171174981755557,0.03317117498175554,0.0,0.0,21599.99999999999,21600.0,620,0.1435483870967742,0.8597222222222223,False
Xiuzhou_Expressway Service District A,30,full,ON,40,0.030271702944744457,0.030271702944744457,0.0,0.0,21600.0,21600.0,599,0.16026711185308848,0.8319444444444445,False
Xiuzhou_Expressway Service District A,30,full,ON,41,0.03318541661779296,0.033185416617792965,0.0,0.0,21600.000000000007,21600.0,600,0.17333333333333334,0.8333333333333334,False
Xiuzhou_Expressway Service District A,30,full,ON,42,0.03244342828393245,0.03244342828393241,0.0,0.0,21599.999999999975,21600.0,642,0.16978193146417445,0.8916666666666667,False
Xiuzhou_Expressway Service District A,30,full,ON,43,0.0313493939593148,0.03134939395931487,0.0,0.0,21600.000000000047,21600.0,606,0.19636963696369636,0.8416666666666667,False
Xiuzhou_Expressway Service District A,30,full,ON,44,0.03210379160451614,0.03210379160451617,0.0,0.0,21600.000000000022,21600.0,619,0.1777059773828756,0.8597222222222223,False
Xiuzhou_Expressway Service District A,30,full,ON,45,0.028716197401013135,0.028716197401013093,0.0,0.0,21599.999999999967,21600.0,563,0.1669626998223801,0.7819444444444444,False
Xiuzhou_Expressway Service District A,30,full,ON,46,0.030852210350936528,0.030852210350936472,0.0,0.0,21599.99999999996,21600.0,615,0.17560975609756097,0.8541666666666666,False
Xiuzhou_Expressway Service District A,30,full,ON,47,0.03457007310891658,0.03457007310891656,0.0,0.0,21599.99999999999,21600.0,618,0.1796116504854369,0.8583333333333333,False
